,2438,"TheForce Trade
FOC",$0.0006932,0.00%,0.30%,8.11%,"$55,594","$27
39,412 FOC","80,200,000 FOC",,,,https://coinmarketcap.com/currencies/theforce-trade/,,,,,,,,
,2453,"Bowled.io
BWLD",$0.00114,0.86%,6.57%,14.95%,"$48,020","$4,465
3,916,114 BWLD","42,125,000 BWLD",,,,https://coinmarketcap.com/currencies/bowled/,,,,,,,,
,2464,"COGI
COGI",$0.0007294,0.03%,0.40%,13.05%,"$44,922","$430
589,358 COGI","61,587,047 COGI",,,,https://coinmarketcap.com/currencies/9d-nft/,,,,,,,,
,2473,"IQ Protocol
IQT",$0.003768,0.55%,1.09%,7.30%,"$41,678","$150,267
39,896,182 IQT","11,061,937 IQT",,,,https://coinmarketcap.com/currencies/iq-protocol/,,,,,,,,
,2480,"Crypto Sports Network
CSPN",$0.01456,0.00%,0.40%,0.33%,"$39,858","$29
2,014 CSPN","2,737,526 CSPN",,,,https://coinmarketcap.com/currencies/crypto-sports/,,,,,,,,
,2499,"DinoX
DNXC",$0.0009586,0.00%,1.95%,4.63%,"$32,602","$73
76,257 DNXC","34,011,080 DNXC",,,,https://coinmarketcap.com/currencies/dinox/,,,,,,,,
,2505,"AirNFTs
AIRT",$0.0002602,0.00%,0.52%,12.09%,"$29,155","$443
1,701,693 AIRT","112,040,000 AIRT",,,,https://coinmarketcap.com/currencies/airnfts/,,,,,,,,
,2509,"CryptoTanks
TANK",$0.0005871,0.08%,26.85%,16.99%,"$28,539","$817
1,390,875 TANK","48,610,000 TANK",,,,https://coinmarketcap.com/currencies/cryptotanks/,,,,,,,,
,2512,"MMOCoin
MMO",$0.0004033,0.00%,2.05%,0.05%,"$27,640","$10
24,076 MMO","68,531,894 MMO",,,,https://coinmarketcap.com/currencies/mmocoin/,,,,,,,,
,2520,"Rune
RUNE",$4.80,0.32%,4.66%,18.94%,"$23,863","$59,929
12,487 RUNE","4,972 RUNE",,,,https://coinmarketcap.com/currencies/rune/,,,,,,,,
,2524,"BEMIL Coin
BEM",$0.00002271,0.00%,4.04%,5.84%,"$22,707","$1
53,286 BEM","999,981,241 BEM",,,,https://coinmarketcap.com/currencies/bemil-coin/,,,,,,,,
,2531,"BetU
BETU",$0.0001948,0.00%,0.03%,14.21%,"$20,965","$6
31,207 BETU","107,608,038 BETU",,,,https://coinmarketcap.com/currencies/betu/,,,,,,,,
,2544,"MetaShooter
MHUNT",$0.0005555,0.98%,7.87%,2.12%,"$17,919","$2,387
4,296,457 MHUNT","32,260,173 MHUNT",,,,https://coinmarketcap.com/currencies/metashooter/,,,,,,,,
,2550,"Era Token (Era7)
ERA",$0.0003599,0.00%,0.00%,12.25%,"$16,561",--,"46,021,643 ERA",,,,https://coinmarketcap.com/currencies/era-token/,,,,,,,,
,2557,"Twinci
TWIN",$0.07819,0.01%,0.01%,0.02%,"$15,639",--,"200,000 TWIN",,,,https://coinmarketcap.com/currencies/twinci/,,,,,,,,
,2596,"Warena
RENA",$0.001118,0.03%,5.76%,14.17%,"$7,672","$2,248
2,011,174 RENA","6,862,242 RENA",,,,https://coinmarketcap.com/currencies/warena/,,,,,,,,
,2621,"Bitspawn
SPWN",$0.058008,0.06%,0.36%,52.34%,"$4,117","$13
1,670,846 SPWN","514,118,905 SPWN",,,,https://coinmarketcap.com/currencies/bitspawn-protocol/,,,,,,,,
,2632,"Genesis Worlds
GENESIS",$0.00001759,0.00%,35.49%,95.48%,"$2,949","$127
7,236,064 GENESIS","167,651,409 GENESIS",,,,https://coinmarketcap.com/currencies/genesis-worlds/,,,,,,,,
,2637,"Step Hero
HERO",$0.0001456,2.12%,17.24%,87.06%,"$1,886","$940,186
6,547,331,001 HERO","12,951,109 HERO",,,,https://coinmarketcap.com/currencies/step-hero/,,,,,,,,
,2648,"Cryptopolis
CPO",$0.057233,0.00%,1.52%,89.32%,$643,"$4
499,119 CPO","88,913,639 CPO",,,,https://coinmarketcap.com/currencies/cryptopolis/,,,,,,,,
,2655,"RUSH COIN
RUSH",$0.060999,0.00%,0.01%,0.02%,$158,"$3
30,000,148 RUSH","1,584,249,827 RUSH",,,,https://coinmarketcap.com/currencies/rush-coin/,,,,,,,,
,2672,"Baby Doge Coin
1MBABYDOGE",$0.001985,1.26%,2.58%,6.57%,"$297,181,216","$21,086,108
10,617,103,290 1MBABYDOGE","149,634,234,045 1MBABYDOGE",,,,https://coinmarketcap.com/currencies/1m-baby-doge-coin/,,,,,,,,
